Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Central African Republic,CAF,Regulatory Quality: Standard Error,RQ.STD.ERR,0.386360377073288,0.440841853618622,0.416249960660934,0.284902185201645,0.228452205657959,0.203067690134048,0.16159500181675,0.179242968559265,0.17641493678093,0.178994908928871,0.16299270093441,0.156271114945412,0.159402638673782,0.184753894805908,0.184096530079842,0.185800358653069,0.176439881324768,0.179098039865494,0.182728990912437,0.178471982479095,0.178247898817062,0.187964394688606,0.180836975574493,0.192874446511269
Central African Republic,CAF,Rule of Law: Estimate,RL.EST,-1.15238130092621,-1.1665472984314,-1.37595665454865,-0.955280721187592,-1.4330381155014,-1.56201231479645,-1.45132994651794,-1.54490375518799,-1.57391834259033,-1.43187046051025,-1.32386815547943,-1.31199896335602,-1.30544543266296,-1.43880379199982,-1.80894291400909,-1.70606768131256,-1.71096646785736,-1.85057771205902,-1.76183152198792,-1.71663010120392,-1.76445817947388,-1.75173819065094,-1.68893265724182,-1.70115745067596
Central African Republic,CAF,Rule of Law: Number of Sources,RL.NO.SRC,3,3,3,5,5,7,9,9,10,9,12,12,12,12,13,12,11,11,11,11,11,9,9,9
Central African Republic,CAF,Rule of Law: Percentile Rank,RL.PER.RNK,15.5778894424438,13.5,6.96517419815063,19.9004974365234,6.46766185760498,4.32692289352417,6.69856452941895,3.34928226470947,2.39234447479248,5.76923084259033,7.10900497436523,7.5829381942749,7.0422534942627,3.75586843490601,0.469483554363251,1.44230771064758,1.42857146263123,1.90476191043854,2.38095235824585,3.33333325386047,3.33333325386047,4.2857141494751,4.2857141494751,3.77358484268188
Central African Republic,CAF,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,1.50753772258759,2,0.497512429952621,6.46766185760498,0,0,0.478468894958496,0.478468894958496,0,1.44230771064758,2.36966824531555,2.84360194206238,2.3474178314209,0.469483554363251,0,0,0.476190477609634,0.476190477609634,0.952380955219269,1.42857146263123,0.952380955219269,0.952380955219269,1.42857146263123,1.41509437561035
Central African Republic,CAF,Rule of Law: Standard Error,RL.STD.ERR,0.350509405136108,0.327276676893234,0.291758239269257,0.258487969636917,0.254663050174713,0.231146156787872,0.195470079779625,0.20068147778511,0.198830664157867,0.194715186953545,0.146978542208672,0.14273290336132,0.139045029878616,0.144123315811157,0.143555745482445,0.154442638158798,0.153912141919136,0.170868545770645,0.160988494753838,0.155300259590149,0.155059486627579,0.150669395923615,0.159726619720459,0.163136765360832
Central African Republic,CAF,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,32.6633148193359,32.5,23.8805961608887,36.3184089660645,16.9154224395752,12.9807691574097,12.9186601638794,10.0478467941284,9.09090900421143,11.5384616851807,14.2180099487305,13.2701425552368,14.0845069885254,9.38967132568359,2.81690144538879,2.88461542129517,4.2857141494751,4.7619047164917,5.2380952835083,6.1904764175415,5.2380952835083,4.7619047164917,6.66666650772095,6.60377359390259
Central African Republic,CAF,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,5.4347825050354,5.97826099395752,5.97826099395752,5.94594573974609,4.32432413101196,5.47263669967651,3.92156863212585,3.92156863212585,4.36893224716187,3.88349509239197,4.78468894958496,5.74162673950195,5.68720388412476,7.5829381942749,6.16113758087158,3.36538457870483,2.38095235824585,2.85714292526245,3.33333325386047,3.33333325386047,4.2857141494751,3.80952382087708,3.33333325386047,3.77358484268188
Central African Republic,CAF,Regulatory Quality: Percentile Rank,RQ.PER.RNK,21.1956520080566,20.1086959838867,17.3913040161133,18.3783779144287,14.5945949554443,9.95024871826172,9.31372547149658,9.31372547149658,8.73786449432373,10.1941747665405,8.13397121429443,10.5263156890869,9.95260620117188,13.2701425552368,10.9004735946655,6.73076915740967,5.7142858505249,6.1904764175415,5.2380952835083,7.61904764175415,7.61904764175415,6.1904764175415,5.2380952835083,6.13207530975342
Central African Republic,CAF,Regulatory Quality: Number of Sources,RQ.NO.SRC,1,1,1,3,3,5,6,6,6,5,8,8,8,8,8,8,8,8,8,8,8,7,7,7
Central African Republic,CAF,Regulatory Quality: Estimate,RQ.EST,-0.891484022140503,-0.881181359291077,-0.900468170642853,-0.977119624614716,-1.11956787109375,-1.20109069347382,-1.31778132915497,-1.27037906646729,-1.26575326919556,-1.19405424594879,-1.25794959068298,-1.162961602211,-1.19733154773712,-1.07314610481262,-1.16939079761505,-1.38923585414886,-1.44318914413452,-1.41679394245148,-1.50068795681,-1.39432609081268,-1.38387441635132,-1.50229716300964,-1.50971448421478,-1.47418415546417
Central African Republic,CAF,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,31.9148941040039,30.319149017334,32.8042335510254,19.0476188659668,20.1005020141602,18.9320392608643,21.3592224121094,12.5603866577148,10.1449279785156,10.5769233703613,9.00473976135254,7.10900497436523,9.95260620117188,7.10900497436523,5.21327018737793,4.2857141494751,7.61904764175415,9.0476188659668,8.5714282989502,6.60377359390259,5.18867921829224,4.71698093414307,6.13207530975342,8.01886749267578
Central African Republic,CAF,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,3.72340416908264,5.31914901733398,5.29100513458252,0,2.51256275177002,3.88349509239197,2.91262125968933,0.483091801404953,2.4154589176178,1.92307686805725,1.42180097103119,1.42180097103119,1.89573454856873,2.36966824531555,0.947867274284363,0,2.38095235824585,4.2857141494751,1.90476191043854,0.943396210670471,1.88679242134094,0.943396210670471,0.943396210670471,0
Central African Republic,CAF,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.47480720281601,0.435220897197723,0.453906059265137,0.436297506093979,0.349641561508179,0.330648332834244,0.332869827747345,0.331756144762039,0.308105289936066,0.309818059206009,0.268250793218613,0.260921776294708,0.260776847600937,0.243881538510323,0.250124245882034,0.213396906852722,0.217969328165054,0.22340901196003,0.231890723109245,0.229462996125221,0.243729904294014,0.247393816709518,0.248921230435371,0.248592063784599
Central African Republic,CAF,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,2,2,2,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4
Central African Republic,CAF,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,11.702127456665,13.8297872543335,15.3439149856567,4.7619047164917,8.04020118713379,8.73786449432373,9.70873832702637,5.31400966644287,5.79710149765015,6.25,4.7393364906311,3.79146909713745,5.21327018737793,5.21327018737793,3.3175356388092,0.476190477609634,6.66666650772095,7.14285707473755,5.2380952835083,3.77358484268188,4.24528312683105,2.8301887512207,4.24528312683105,4.24528312683105
Central African Republic,CAF,Government Effectiveness: Standard Error,GE.STD.ERR,0.187617555260658,0.302315533161163,0.331546425819397,0.259350627660751,0.298997640609741,0.220771551132202,0.223866954445839,0.231519237160683,0.260290384292603,0.242270842194557,0.193607062101364,0.199712306261063,0.202521830797195,0.202979788184166,0.181564599275589,0.193992987275124,0.185527816414833,0.184531658887863,0.191518113017082,0.186587497591972,0.195384442806244,0.222462952136993,0.227250605821609,0.225951656699181
Central African Republic,CAF,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.21172964572906,-1.14174938201904,-1.12044250965118,-1.73340618610382,-1.53887343406677,-1.42424488067627,-1.42799496650696,-1.85155153274536,-1.85726404190063,-1.84381413459778,-1.90398991107941,-2.0206253528595,-1.78938913345337,-1.85292291641235,-2.15489673614502,-2.69919323921204,-1.89358747005463,-1.77954876422882,-1.99353218078613,-2.1720871925354,-2.13577795028687,-2.23620891571045,-2.1267397403717,-2.16247296333313
Central African Republic,CAF,Control of Corruption: Standard Error,CC.STD.ERR,0.340506970882416,0.324012994766235,0.346905559301376,0.352838128805161,0.270214706659317,0.234241724014282,0.220531150698662,0.215046793222427,0.217721581459045,0.226083248853683,0.180069446563721,0.178543671965599,0.17848402261734,0.187267288565636,0.186800852417946,0.185890555381775,0.17523156106472,0.178972646594048,0.175912022590637,0.165392458438873,0.16602049767971,0.171491056680679,0.1865553855896,0.189308002591133
Central African Republic,CAF,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,32.2580642700195,34.7593574523926,34.042552947998,42.3280410766602,35.9788360595703,12.8078813552856,18.0487804412842,20,19.9029121398926,24.7572822570801,26.7942581176758,30,26.5402851104736,27.488151550293,22.274881362915,20.1923084259033,13.3333330154419,13.3333330154419,17.1428565979004,15.7142858505249,16.6666660308838,16.1904754638672,18.5714282989502,19.8113212585449
Central African Republic,CAF,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,0,0,0,0,2.64550256729126,0,0,0.487804889678955,0.970873773097992,1.94174754619598,4.78468894958496,7.14285707473755,4.26540279388428,3.79146909713745,2.36966824531555,2.88461542129517,0.476190477609634,1.42857146263123,4.2857141494751,4.2857141494751,3.80952382087708,2.85714292526245,4.2857141494751,2.8301887512207
Central African Republic,CAF,Control of Corruption: Number of Sources,CC.NO.SRC,2,2,2,2,3,5,6,6,7,6,9,9,9,9,10,10,9,10,10,10,10,8,8,8
Central African Republic,CAF,Control of Corruption: Estimate,CC.EST,-1.14093124866486,-1.12268388271332,-1.19889616966248,-0.979822814464569,-1.02073454856873,-1.47727310657501,-1.30276608467102,-1.21914231777191,-1.21095335483551,-1.13727676868439,-0.988850176334381,-0.937605500221252,-0.967538118362427,-1.0055319070816,-1.09623372554779,-1.16635048389435,-1.32688450813293,-1.30534648895264,-1.20007252693176,-1.23319137096405,-1.23396146297455,-1.2947770357132,-1.24628365039825,-1.24606657028198
South Africa,ZAF,Control of Corruption: Percentile Rank,CC.PER.RNK,76.3440856933594,72.7272720336914,70.2127685546875,67.1957702636719,64.5502624511719,69.4581298828125,69.2682952880859,69.7560958862305,61.6504859924316,62.1359214782715,61.2440185546875,61.4285697937012,57.3459701538086,53.0805702209473,54.502368927002,54.3269233703613,54.761905670166,57.1428565979004,52.3809509277344,52.3809509277344,54.2857131958008,53.3333320617676,53.8095245361328,44.8113212585449
South Africa,ZAF,Government Effectiveness: Percentile Rank,GE.PER.RNK,83.0601119995117,72.6775970458984,74.3169403076172,72.9729766845703,71.8918914794922,70.6467666625977,70.0980377197266,63.9024391174316,62.1359214782715,65.5339813232422,63.6363639831543,62.6794242858887,61.6113739013672,60.6635055541992,63.0331764221191,59.6153831481934,56.1904754638672,57.1428565979004,56.1904754638672,56.6666679382324,58.5714302062988,53.8095245361328,50,48.113208770752
South Africa,ZAF,Government Effectiveness: Number of Sources,GE.NO.SRC,5,5,5,7,7,8,8,10,10,9,10,10,10,10,11,11,11,11,11,11,11,10,9,9
South Africa,ZAF,Government Effectiveness: Estimate,GE.EST,1.02049589157104,0.624708473682404,0.645909368991852,0.607831418514252,0.599580049514771,0.559140086174011,0.567057847976685,0.325101375579834,0.283431172370911,0.332178503274918,0.310807675123215,0.191702410578728,0.217559650540352,0.170115306973457,0.306189775466919,0.16547679901123,0.0877392515540123,0.101931490004063,0.0708981901407242,0.103732906281948,0.12788100540638,0.0452405549585819,-0.0710126981139183,-0.125317960977554
South Africa,ZAF,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,75.4098358154297,60.6557388305664,63.3879776000977,63.2432441711426,61.6216201782227,62.1890563964844,61.764705657959,55.1219520568848,52.9126205444336,55.8252410888672,55.5023918151855,49.7607650756836,50.7108993530273,50.2369651794434,55.9241714477539,47.5961532592773,46.1904754638672,45.7142868041992,43.3333320617676,44.761905670166,43.3333320617676,39.523811340332,36.1904754638672,33.4905662536621
South Africa,ZAF,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,86.3387985229492,81.9672164916992,80.8743133544922,80,80.5405426025391,79.1044769287109,75.4901962280273,71.2195129394531,72.3300933837891,72.8155364990234,71.291862487793,68.8995208740234,69.1943130493164,68.2464447021484,69.6682434082031,70.6730804443359,66.6666641235352,67.1428604125977,65.2380981445313,67.6190490722656,68.5714263916016,66.1904754638672,61.4285697937012,60.3773574829102
South Africa,ZAF,Voice and Accountability: Estimate,VA.EST,0.841138541698456,0.846977770328522,0.746240437030792,0.659822225570679,0.700217008590698,0.715736925601959,0.649010360240936,0.651613116264343,0.578765213489532,0.575648128986359,0.570525586605072,0.602090120315552,0.590838611125946,0.5821533203125,0.600703418254852,0.64037412405014,0.648585200309753,0.648347198963165,0.630477786064148,0.637540757656097,0.642934679985046,0.688375115394592,0.770391166210175,0.707014203071594
South Africa,ZAF,Voice and Accountability: Percentile Rank,VA.PER.RNK,73,72.6368179321289,70.6467666625977,67.6616897583008,67.6616897583008,71.6346130371094,68.75,68.75,65.8653869628906,64.9038467407227,65.8767776489258,67.2985763549805,66.6666641235352,66.1971817016602,66.1971817016602,68.9655151367188,69.9507369995117,69.4581298828125,68.9655151367188,69.4174728393555,68.1159439086914,69.5652160644531,71.0144958496094,68.5990371704102
South Africa,ZAF,Voice and Accountability: Number of Sources,VA.NO.SRC,7,7,9,12,12,13,16,19,19,18,19,19,20,20,20,16,16,16,16,16,15,14,13,13
South Africa,ZAF,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,64.5,63.1840782165527,61.1940307617188,60.6965179443359,62.1890563964844,62.980770111084,62.019229888916,59.6153831481934,58.1730766296387,58.1730766296387,58.2938385009766,58.7677726745605,59.6244125366211,61.5023460388184,61.0328636169434,60.5911331176758,61.0837440490723,62.0689659118652,60.5911331176758,60.1941757202148,59.9033813476563,60.8695640563965,63.2850227355957,61.3526573181152
South Africa,ZAF,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,86,87.0646743774414,80.5970153808594,73.1343307495117,75.1243743896484,80.288459777832,73.0769195556641,73.5576934814453,71.1538467407227,70.6730804443359,70.1421813964844,70.6161117553711,69.9530487060547,70.8920211791992,71.3615036010742,71.9211807250977,73.8916244506836,73.8916244506836,73.8916244506836,74.7572784423828,73.4299545288086,74.8792266845703,78.7439651489258,75.3623199462891
South Africa,ZAF,Voice and Accountability: Standard Error,VA.STD.ERR,0.208055749535561,0.21355502307415,0.192417144775391,0.155675500631332,0.155864521861076,0.152874231338501,0.135498687624931,0.108660504221916,0.110417760908604,0.108565956354141,0.11004563421011,0.108736865222454,0.10756628215313,0.107536859810352,0.103715948760509,0.119856782257557,0.121370270848274,0.119212791323662,0.119611352682114,0.123616933822632,0.117712631821632,0.120172448456287,0.120455302298069,0.119531407952309
South Africa,ZAF,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,78.260871887207,78.260871887207,78.8043441772461,81.0810775756836,80.5405426025391,79.1044769287109,77.9411773681641,80.3921585083008,77.1844635009766,79.1262130737305,73.2057418823242,74.6411514282227,75.3554534912109,73.459716796875,72.0379180908203,69.2307662963867,67.1428604125977,66.1904754638672,69.523811340332,62.8571434020996,63.8095245361328,62.8571434020996,60,58.0188674926758
South Africa,ZAF,Regulatory Quality: Standard Error,RQ.STD.ERR,0.277094334363937,0.271897494792938,0.234316274523735,0.208488583564758,0.181478023529053,0.188767731189728,0.162090942263603,0.18980598449707,0.197246730327606,0.20428965985775,0.185040712356567,0.186796233057976,0.177598774433136,0.192174211144447,0.190107151865959,0.198224082589149,0.192346945405006,0.197488069534302,0.191425934433937,0.19148088991642,0.190103381872177,0.202663421630859,0.206776097416878,0.212983131408691
South Africa,ZAF,Rule of Law: Estimate,RL.EST,0.0879291966557503,0.157686293125153,0.148772299289703,0.0273917205631733,0.0375992655754089,0.00451626582071185,-0.0119512537494302,0.181309819221497,0.000255581398960203,0.00541776139289141,0.0724230706691742,0.0977494567632675,0.129662588238716,0.0844441577792168,0.135493740439415,0.155454814434052,0.0163134206086397,0.045057836920023,-0.155082389712334,-0.221448287367821,-0.183931216597557,-0.240638092160225,0.0690798610448837,0.01973732188344
South Africa,ZAF,Rule of Law: Number of Sources,RL.NO.SRC,8,8,9,11,11,12,13,16,16,15,16,16,17,17,17,15,15,14,14,14,14,13,12,12
South Africa,ZAF,Rule of Law: Percentile Rank,RL.PER.RNK,55.2763824462891,56,55.7213935852051,55.2238807678223,53.7313423156738,51.9230766296387,52.6315803527832,57.8947372436523,54.0669860839844,54.8076934814453,57.3459701538086,57.3459701538086,59.1549301147461,57.2769966125488,56.3380279541016,62.5,57.6190490722656,55.7142868041992,49.0476188659668,46.1904754638672,48.0952377319336,45.238094329834,54.2857131958008,54.2452812194824
South Africa,ZAF,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,43.7185935974121,45.5,48.2587051391602,45.2736320495605,44.7761192321777,44.230770111084,44.9760780334473,51.6746406555176,47.8468894958496,48.0769233703613,49.2891006469727,50.2369651794434,52.1126747131348,51.1737098693848,52.1126747131348,53.3653831481934,47.6190490722656,45.7142868041992,38.5714302062988,34.2857131958008,36.6666679382324,34.761905670166,46.6666679382324,43.8679237365723
South Africa,ZAF,Rule of Law: Standard Error,RL.STD.ERR,0.194236099720001,0.197575494647026,0.162370502948761,0.171754539012909,0.171796157956123,0.164351671934128,0.155041471123695,0.147164508700371,0.147800222039223,0.148105800151825,0.146277710795403,0.14626832306385,0.135697811841965,0.142409667372704,0.139138489961624,0.153190359473228,0.151105299592018,0.163667857646942,0.153714209794998,0.14749750494957,0.15041708946228,0.145042836666107,0.151353731751442,0.157635524868965
South Africa,ZAF,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,62.3115577697754,64,63.1840782165527,60.1990051269531,61.1940307617188,58.6538467407227,57.8947372436523,62.6794242858887,57.8947372436523,58.6538467407227,60.6635055541992,62.0853080749512,62.4413146972656,61.5023460388184,62.4413146972656,66.3461532592773,62.8571434020996,60.9523811340332,57.1428565979004,54.2857131958008,54.2857131958008,53.8095245361328,60,57.0754699707031
South Africa,ZAF,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,57.6086959838867,54.347827911377,58.152172088623,63.2432441711426,65.9459457397461,63.6815910339355,62.7450981140137,64.2156829833984,59.7087364196777,61.6504859924316,55.9808616638184,54.5454559326172,55.9241714477539,54.502368927002,54.028434753418,49.519229888916,48.5714302062988,45.7142868041992,45.238094329834,38.5714302062988,41.9047622680664,40.476188659668,36.1904754638672,31.6037731170654
South Africa,ZAF,Regulatory Quality: Percentile Rank,RQ.PER.RNK,66.3043441772461,66.3043441772461,67.9347839355469,71.8918914794922,72.4324340820313,70.6467666625977,70.5882339477539,72.5490188598633,67.9611663818359,70.3883514404297,64.5932998657227,65.5502395629883,65.8767776489258,64.4549789428711,64.4549789428711,61.538459777832,60.9523811340332,58.0952377319336,60,50.476188659668,55.238094329834,53.3333320617676,49.523811340332,44.3396224975586
South Africa,ZAF,Regulatory Quality: Number of Sources,RQ.NO.SRC,6,6,6,7,7,8,8,9,9,8,9,9,10,10,10,10,10,10,10,10,10,9,8,8
South Africa,ZAF,Regulatory Quality: Estimate,RQ.EST,0.515013754367828,0.507770359516144,0.540943026542664,0.733767986297607,0.819586336612701,0.692467272281647,0.715097188949585,0.746972680091858,0.595666348934174,0.656967222690582,0.449182033538818,0.445573270320892,0.446406275033951,0.398661673069,0.380482465028763,0.230833724141121,0.208593904972076,0.119783155620098,0.138913422822952,-0.0407781675457954,0.00850539095699787,0.0204948224127293,-0.0907086357474327,-0.185125753283501
South Africa,ZAF,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,54.7872352600098,45.2127647399902,58.201057434082,51.8518524169922,49.2462310791016,55.8252410888672,55.3398056030273,59.4202880859375,67.1497573852539,59.6153831481934,53.0805702209473,57.8199043273926,60.6635055541992,57.8199043273926,58.2938385009766,52.3809509277344,51.4285697937012,52.3809509277344,48.5714302062988,52.3584899902344,50.9433975219727,51.4150924682617,33.0188674926758,32.5471687316895
South Africa,ZAF,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,18.0851058959961,14.8936166763306,23.280424118042,24.8677253723145,24.1206035614014,26.2135925292969,27.1844654083252,33.3333320617676,38.164249420166,31.25,27.014217376709,30.8056869506836,34.5971565246582,35.5450248718262,32.7014236450195,29.0476188659668,26.1904754638672,27.619047164917,24.761905670166,25.4716987609863,22.6415100097656,23.5849056243896,12.2641506195068,12.7358493804932
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.373912304639816,0.345668405294418,0.313380271196365,0.286041706800461,0.282846570014954,0.278957605361938,0.270123898983002,0.245767414569855,0.239249795675278,0.241307944059372,0.241539120674133,0.239330947399139,0.238522350788116,0.21966552734375,0.225787356495857,0.192247405648232,0.196433380246162,0.203295975923538,0.209813088178635,0.208318024873734,0.223971575498581,0.226481333374977,0.22979348897934,0.226615026593208
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,5,6,6,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9,8,7,7,7
